            1.5               1        2.12847        2.16329        7.48477        7.48477        11.4321        11.4363        22.6366        22.6366         23.479        23.4886        23.8486        23.8486        25.1724        25.2789         30.514        30.5236
            1.5              -1        2.16273        2.16695        7.50365        7.50899        11.4385        11.4413        22.6565        22.6806        23.5084         23.616        23.8808         23.885        25.2381        25.2449        30.5338        30.5437
           1.52              -1        2.16262        2.16621        7.47917        7.50548        11.4444        11.4826        22.5392        22.5872        23.2458        23.7527        23.7651        24.1486         25.312        25.3585        30.1776        30.5282
           1.54              -1        2.15492        2.17769         7.4038        7.51337        11.4545        11.5983        22.3053        22.4264         22.902        23.5361        23.9867        24.5003        25.4902        25.5891        29.8084         30.475
           1.56              -1        2.14349        2.19715        7.29133        7.52731        11.4716        11.7775        22.0383        22.2026        22.5521        23.2549        24.2582        24.8645        25.7438        25.8743         29.447        30.3584
           1.58              -1        2.12779         2.2246         7.1523        7.54726        11.4956          12.01        21.7601        21.9406        22.2043        22.9518        24.5455        25.2326         26.047         26.181        29.0976        30.1627
            1.6              -1        2.10707        2.26003        6.99705        7.57317        11.5266        12.2862        21.4789        21.6573        21.8607        22.6401        24.8401        25.6015        26.3815        26.4901        28.7658        29.9072
           1.62              -1        2.08042        2.30343        6.83461        7.60497        11.5646        12.5976        21.1986        21.3633        21.5223        22.3264        25.1379        25.9692        26.7339        26.7824        28.4636        29.6242
           1.64              -1         2.0468        2.35481         6.6724         7.6426        11.6093        12.9377        20.9212        21.0652        21.1896         22.014        25.4368        26.3336        27.0204        27.0915        28.2234        29.3376
           1.66              -1        2.00508        2.41415        6.51639        7.68595        11.6608        13.3012        20.6482        20.7673         20.863        21.7049        25.7351        26.6929        27.1205        27.4354        28.1255        29.0707
           1.68              -1        1.95413        2.48146        6.37136        7.73493        11.7191        13.6839        20.3803        20.4728        20.5428        21.4005         26.032        27.0195        27.0451        27.7202        28.2294        28.8693
            1.7              -1        1.89294        2.55671        6.24105        7.78941        11.7839        14.0823        20.1184        20.1843        20.2292        21.1015        26.3266        26.7972        27.3882        27.8362        28.4521        28.8412
           1.72              -1        1.82069         2.6399        6.12833        7.84925        11.8553        14.4931        19.8631         19.904        19.9225        20.8087        26.5321        26.6184        27.7206        27.7257        28.7113        29.0409
           1.74              -1        1.73687        2.73103        6.03527        7.91428         11.933        14.9128        19.6148        19.6226        19.6348        20.5227        26.2545         26.907        27.5001        28.0407        28.9727        29.3521
           1.75              -1        1.69058        2.77956        5.99654        7.94869        11.9742        15.1247        19.4753        19.4934        19.5054        20.3822        26.1147          27.05         27.371        28.1959        29.0988        29.5207
           1.75               1        1.69058        2.77956        5.99654        7.94869        11.9742        15.1247        19.4753        19.4934        19.5054        20.3822        26.1147          27.05         27.371        28.1959        29.0988        29.5207
           1.77               1        1.58935        2.88256        5.93518        8.02116        12.0612        15.5488        19.1862        19.2565        19.2605        20.1069        25.8365        27.1006        27.3334        28.4962        29.3335         29.859
           1.79               1        1.47707        2.99346        5.89546        8.09833        12.1541        15.9657        18.9042        19.0278        19.0412        19.8393        25.5625        26.8243        27.6134        28.7831        29.5307        30.1819
           1.81               1        1.35465        3.11225         5.8771        8.17994        12.2527        16.3597        18.6296        18.8077        18.8627        19.5796        25.2943        26.5479        27.8901        29.0575        29.6617        30.4762
           1.83               1        1.22326         3.2389        5.87941        8.26572        12.3568        16.7007        18.3623        18.5966         18.755        19.3281        25.0329        26.2742        28.1636        29.3205        29.6702        30.7325
           1.85               1         1.0843        3.37339        5.90137        8.35537         12.466         16.939        18.1025         18.395        18.7671        19.0853        24.7788        26.0044        28.4344        29.4858         29.574        30.9406
           1.87               1       0.939254         3.5157        5.94179        8.44853          12.58        17.0323        17.8502        18.2033        18.8514        18.9409        24.5323        25.7393        28.7029         29.108        29.8196        31.0772
           1.89               1       0.789589        3.66581        5.99942        8.54484        12.6983        16.9958        17.6055        18.0219        18.6268        19.2609        24.2939        25.4794        28.6125        28.9695        30.0592        31.0837
           1.91               1       0.636732        3.82368        6.07298        8.64387        12.8204        16.8807        17.3684        17.8513        18.4119         19.675        24.0636        25.2249        28.0619        29.2346        30.2948        30.8813
           1.93               1       0.482004        3.98929        6.16125        8.74518        12.9457        16.7266        17.1389         17.692        18.2073        20.1431        23.8416        24.9764        27.4877        29.4986        30.4951        30.5279
           1.95               1       0.326602        4.16259        6.26308        8.84825        13.0734        16.5547        16.9172        17.5445        18.0133        20.6422        23.6281        24.7347        26.9048        29.7617        30.0216        30.7599
           1.97               1       0.171592        4.34354        6.37741        8.95255        13.2026        16.3757        16.7031        17.4093        17.8308        21.1592        23.4231        24.5016        26.3209        29.5184         30.024        30.9922
           1.99               1      0.0179137        4.53209        6.50327         9.0575        13.3322        16.1955        16.4968        17.2871        17.6605        21.6828        23.2264        24.2814        25.7402        29.0097        30.2846        31.2258
           2.01               1      -0.133615        4.72817        6.63976        9.16248        13.4609        16.0172        16.2983        17.1783        17.5033        22.1962         23.038        24.0866        25.1658        28.5069        30.5406        31.4616
           2.03               1      -0.282285        4.93173        6.78604        9.26683        13.5872        15.8429        16.1076        17.0836        17.3601        22.6553        22.8569        23.9575        24.6004        28.0165        30.7802        31.7004
           2.05               1      -0.427482        5.14268        6.94133        9.36988        13.7093        15.6737        15.9247        17.0035        17.2323        22.6816        22.9337        24.0166        24.0471        27.5438        30.9335        31.6127
           2.07               1      -0.568677        5.36093        7.10487        9.47093        13.8251        15.5104        15.7497        16.9386        17.1212        22.5071          22.93        23.5124        24.3601        27.0947        30.7194        31.5537
           2.09               1      -0.705415        5.58638        7.27594        9.56928        13.9322        15.3537        15.5825        16.8895         17.028        22.3184        22.7717        23.0127        24.8491        26.6813        30.2497        31.7633
           2.11               1      -0.837302        5.81888        7.45381        9.66426        14.0284         15.204        15.4232        16.8565        16.9538        22.0667         22.557        22.5982        25.3393        26.3499        29.7415        32.0252
           2.13               1         -0.964        6.05828        7.63772        9.75523        14.1114        15.0617        15.2718        16.8403        16.8993        21.6902        22.3158         22.333        25.5412        26.3605        29.2312        31.8493
           2.15               1       -1.08522         6.3044         7.8269        9.84158        14.1794         14.927        15.1283        16.8409        16.8641        21.2369        22.0573        22.1712        25.3228        26.8362         28.727        31.3454
           2.17               1        -1.2007        6.55702         8.0205         9.9228        14.2313        14.8001        14.9927        16.8463        16.8587         20.768         21.785        22.0547        25.0256        27.4325        28.2317        30.8415
           2.19               1       -1.31022        6.81584        8.21762        9.99847        14.2669        14.6812        14.8651        16.8418        16.8935         20.307        21.5011        21.9646        24.7354        27.7468        28.0618        30.3428
           2.21               1       -1.41361        7.08052        8.41724        10.0683        14.2873        14.5707        14.7454        16.8434        16.9452        19.8657        21.2075        21.8956         24.467        27.2735         28.708        29.8515
           2.23               1       -1.51068        7.35063        8.61821         10.132         14.294        14.4685        14.6336        16.8402        17.0134        19.4547        20.9067        21.8462        24.2237        26.8127        29.3657        29.3692
