Linear Coordinates,Reciprocal Lattice,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16
2.25,1,-7.45928,4.41449,5.55122,5.99909,10.5612,13.3904,14.183,14.4891,15.6882,16.8983,19.9731,21.204,22.7991,24.5167,27.0331,27.5142
2.27,1,-7.4842,4.5743,5.63135,6.01674,10.3923,13.3994,14.1154,14.4505,15.7725,16.7847,19.8391,21.1363,22.5974,24.1481,27.0354,27.7244
2.29,1,-7.50773,4.73902,5.70617,6.03222,10.2195,13.4166,14.0521,14.3893,15.8663,16.7092,19.6923,21.095,22.4203,23.7949,26.6623,28.3333
2.31,1,-7.52971,4.90732,5.77527,6.04567,10.0437,13.4412,13.9935,14.3104,15.9674,16.6658,19.535,21.0816,22.2665,23.459,26.2885,28.9671
2.33,1,-7.54996,5.07754,5.83828,6.05723,9.86651,13.4721,13.94,14.2209,16.0737,16.6469,19.3716,21.0958,22.1342,23.1423,25.9267,29.6138
2.35,1,-7.56835,5.2476,5.89492,6.06706,9.68968,13.5077,13.8919,14.1276,16.1824,16.645,19.2076,21.1351,22.0215,22.8472,25.5807,30.271
2.37,1,-7.58473,5.41485,5.94491,6.07529,9.51588,13.5464,13.8494,14.0364,16.2906,16.6533,19.049,21.1962,21.9266,22.5765,25.2537,30.9379
2.39,1,-7.599,5.57584,5.98806,6.08206,9.34865,13.586,13.8127,13.9521,16.3947,16.6669,18.9013,21.2746,21.848,22.3334,24.9492,31.6135
2.41,1,-7.61104,5.72611,6.02421,6.0875,9.19262,13.6242,13.782,13.8781,16.4911,16.6819,18.7697,21.3645,21.7842,22.1216,24.6724,32.297
2.43,1,-7.62077,5.86001,6.05326,6.09171,9.05369,13.6588,13.7573,13.8166,16.5754,16.6959,18.6586,21.4583,21.7343,21.945,24.4301,32.9872
2.45,1,-7.62814,5.97066,6.0751,6.09478,8.93899,13.6872,13.7388,13.7694,16.6436,16.7072,18.5718,21.5461,21.6976,21.8078,24.2316,33.6814
2.47,1,-7.63307,6.05048,6.08969,6.09679,8.85632,13.7075,13.7264,13.7375,16.6916,16.7151,18.5122,21.6157,21.6734,21.7137,24.0884,34.3719
2.49,1,-7.63555,6.09254,6.09699,6.09778,8.81279,13.718,13.7201,13.7214,16.7165,16.7192,18.4819,21.6548,21.6614,21.6659,24.0127,35.013
2.5,1,-7.63586,6.09791,6.09791,6.09791,8.80724,13.7194,13.7194,13.7194,16.7197,16.7197,18.478,21.6599,21.6599,21.6599,24.003,35.1835
