Linear Coordinates,Reciprocal Lattice,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_9,Band_10,Band_11,Band_12,Band_13,Band_14,Band_15,Band_16
1.7,-1,-2.8587,2.34258,4.66497,5.59338,9.59066,11.3061,15.2951,15.6375,15.8822,16.845,20.7148,21.0207,21.2133,22.2305,22.4056,23.2189
1.72,-1,-2.86444,2.36169,4.59057,5.63155,9.64031,11.613,15.0679,15.4146,15.6667,16.6455,20.8563,21.2341,21.4669,22.314,22.4394,22.9877
1.74,-1,-2.8721,2.38149,4.52729,5.67287,9.69266,11.9317,14.8496,15.1978,15.4568,16.4493,20.8961,21.4436,21.7167,22.3076,22.6465,22.7727
1.75,-1,-2.87674,2.39165,4.50026,5.69467,9.71979,12.0944,14.7445,15.0918,15.3541,16.3527,20.8761,21.5459,21.8401,22.3291,22.6812,22.7493
1.75,1,-2.87674,2.39165,4.50026,5.69467,9.71979,12.0944,14.7445,15.0918,15.3541,16.3527,20.8761,21.5459,21.8401,22.3291,22.6812,22.7493
1.77,1,-2.88784,2.41258,4.45612,5.74041,9.77583,12.4235,14.5448,14.8849,15.1531,16.163,20.7747,21.728,22.0837,22.3413,22.6077,22.9532
1.79,1,-2.90159,2.43458,4.42578,5.78885,9.83392,12.7498,14.3656,14.6856,14.9582,15.9784,20.6211,21.8114,22.3083,22.323,22.721,23.1547
1.81,1,-2.91823,2.45814,4.40963,5.83977,9.89358,13.0532,14.2255,14.4954,14.7694,15.7997,20.4399,21.7182,22.4103,22.558,22.8872,23.3541
1.83,1,-2.93798,2.48391,4.40766,5.89292,9.95419,13.2796,14.1688,14.3237,14.5869,15.6273,20.2443,21.5367,22.59,22.7886,23.0394,23.5516
1.85,1,-2.96098,2.51273,4.41959,5.94806,10.015,13.3481,14.1076,14.3397,14.4105,15.4619,20.0409,21.3309,22.7865,23.0153,23.0706,23.7475
1.87,1,-2.98733,2.54552,4.44484,6.00491,10.0751,13.2802,13.9507,14.2404,14.6131,15.304,19.8328,21.118,22.8099,22.9919,23.2381,23.7442
1.89,1,-3.01705,2.58323,4.48266,6.06317,10.1333,13.1563,13.7955,14.0764,14.9668,15.1542,19.6211,20.9029,22.4212,23.1778,23.4575,23.8933
1.91,1,-3.05011,2.62681,4.53219,6.12252,10.1884,13.0152,13.6496,13.9185,15.013,15.3546,19.4057,20.6869,22.0096,23.3512,23.6735,24.0792
1.93,1,-3.08638,2.67711,4.59249,6.18263,10.2389,12.8709,13.5151,13.7667,14.881,15.761,19.1856,20.47,21.608,23.4964,23.8863,24.2752
1.95,1,-3.12569,2.73488,4.66264,6.24316,10.2829,12.7288,13.3936,13.6207,14.7588,16.1791,18.959,20.2515,21.2286,23.5896,24.0957,24.4736
1.97,1,-3.1678,2.80073,4.74169,6.30375,10.3189,12.5916,13.2863,13.4805,14.647,16.6044,18.7235,20.0306,20.8798,23.5919,24.3008,24.6703
1.99,1,-3.21241,2.87513,4.82876,6.36403,10.3448,12.4605,13.1948,13.3459,14.5461,17.0324,18.4768,19.8075,20.5685,23.4706,24.4995,24.8577
2.01,1,-3.25918,2.95841,4.92298,6.42364,10.3591,12.3363,13.1199,13.2167,14.4568,17.4557,18.2179,19.5849,20.3005,23.2413,24.6866,25.0198
2.03,1,-3.30776,3.05079,5.02353,6.4822,10.3604,12.2191,13.0623,13.0928,14.3794,17.8353,17.9725,19.3693,20.0826,22.9504,24.848,25.169
2.05,1,-3.35774,3.15235,5.12961,6.53937,10.3479,12.1092,12.974,13.0219,14.3146,17.6446,18.238,19.1738,19.9312,22.6347,24.9444,25.3308
2.07,1,-3.40872,3.26311,5.24044,6.59478,10.3214,12.0066,12.8603,12.9973,14.2626,17.3513,18.4715,19.0279,19.8919,22.3153,24.8907,25.5017
2.09,1,-3.4603,3.38298,5.35524,6.64813,10.2812,11.9114,12.7514,12.9863,14.2238,17.0524,18.484,18.9551,20.0321,22.0052,24.6532,25.668
2.11,1,-3.51206,3.51184,5.47322,6.69912,10.2285,11.8236,12.6475,12.9855,14.1984,16.7555,18.349,18.8852,20.3362,21.7171,24.3175,25.8
2.13,1,-3.56361,3.64948,5.5936,6.74749,10.1642,11.7435,12.5483,12.9901,14.1866,16.4674,18.1674,18.7904,20.6967,21.485,23.9479,25.8231
2.15,1,-3.61456,3.79568,5.71554,6.79303,10.0898,11.6714,12.454,12.9947,14.1884,16.195,17.9681,18.6886,20.8841,21.4915,23.569,25.6528
2.17,1,-3.66457,3.95017,5.83819,6.83556,10.0062,11.6075,12.3645,12.9928,14.2036,15.9451,17.7578,18.5922,20.7507,21.865,23.1904,25.3474
2.19,1,-3.71328,4.11265,5.96064,6.87498,9.91435,11.5523,12.2799,12.9777,14.2319,15.7247,17.5386,18.5072,20.5471,22.3467,22.8166,24.993
2.21,1,-3.76039,4.28281,6.08196,6.9112,9.81475,11.5061,12.2001,12.9428,14.2731,15.5401,17.3122,18.4367,20.3453,22.4499,22.8598,24.6248
2.23,1,-3.80558,4.46029,6.20116,6.94421,9.70761,11.4693,12.1253,12.8836,14.3264,15.3956,17.0803,18.3823,20.1575,22.0921,23.388,24.2573
2.25,1,-3.8486,4.64474,6.31723,6.97404,9.5928,11.4421,12.0556,12.7986,14.3913,15.2923,16.845,18.3451,19.9866,21.7445,23.8287,23.9934
2.27,1,-3.88919,4.83574,6.42913,7.00075,9.46998,11.4247,11.9909,12.6904,14.4667,15.2273,16.609,18.3258,19.8327,21.4084,23.5155,24.5001
2.29,1,-3.92714,5.03285,6.53582,7.02445,9.33859,11.4171,11.9313,12.5647,14.5515,15.1945,16.375,18.3252,19.6956,21.085,23.1654,25.0611
2.31,1,-3.96223,5.2356,6.63625,7.04526,9.19803,11.419,11.877,12.4292,14.6442,15.1858,16.1462,18.3436,19.5743,20.7759,22.8229,25.6326
2.33,1,-3.99431,5.44343,6.72946,7.06335,9.04776,11.4299,11.8279,12.2912,14.7432,15.1929,15.9262,18.3811,19.4679,20.4828,22.4909,26.2126
2.35,1,-4.0232,5.65571,6.81452,7.07888,8.88742,11.4488,11.7842,12.1574,14.8461,15.2073,15.7199,18.4376,19.3755,20.2077,22.1712,26.8005
2.37,1,-4.04876,5.8717,6.8906,7.092,8.71703,11.4744,11.7458,12.033,14.9503,15.2175,15.5368,18.512,19.2964,19.9533,21.8658,27.3958
2.39,1,-4.07089,6.09045,6.957,7.1029,8.53705,11.5046,11.7128,11.9219,15.0525,15.1953,15.4047,18.6023,19.2298,19.7226,21.5775,27.9982
2.41,1,-4.08948,6.3107,7.01312,7.11171,8.34859,11.5369,11.6852,11.8268,15.1041,15.1489,15.3611,18.7048,19.1752,19.5194,21.31,28.6071
2.43,1,-4.10445,6.53049,7.05851,7.11859,8.15369,11.5686,11.6632,11.7494,14.9895,15.2349,15.3626,18.8138,19.132,19.3481,21.0694,29.2218
2.45,1,-4.11573,6.74619,7.09282,7.12363,7.95625,11.5963,11.6466,11.6908,14.8911,15.3055,15.3722,18.9197,19.1,19.2136,20.8651,29.8405
2.47,1,-4.12328,6.94847,7.11582,7.12695,7.7659,11.6169,11.6355,11.6515,14.8214,15.3561,15.3806,19.008,19.0787,19.1205,20.7113,30.4582
2.49,1,-4.12706,7.10258,7.12735,7.12859,7.61768,11.6279,11.63,11.6318,14.7854,15.3825,15.3853,19.0599,19.0682,19.0729,20.6267,31.0436
2.5,1,-4.12753,7.12879,7.12879,7.12879,7.59219,11.6293,11.6293,11.6293,14.7808,15.3859,15.3859,19.0668,19.0668,19.0668,20.6157,31.1892
